gestfips,h_year,hearnval,hfdval,hfoodsp,hlorent,hmcaid,hpawval,hpaw_yn,hpublic,hssival,h_seq,gtmetsta,ffpos,f_mv_fs,povll,pehspnon,prdtrace,prcitshp,pemlr,a_age,a_maritl,a_hga,marsupwt,dis_hp,hea,mcaid,paw_val,paw_yn,pearnval,pov_univ,pppos,spm_id,ssi_val,ssi_yn,wkswork,racecat
California,2023,90000,0,2,0,3,0,2,0,0,83871,1,1,0,13,2,1,1,6,36,7,42,2342.75,1,4,2,0,2,0,1,42,83871001,0,2,0,1
California,2023,105000,0,2,0,3,0,2,0,0,83873,1,1,0,14,2,1,1,1,56,5,40,2839.68,2,4,2,0,2,45000,1,41,83873001,0,2,52,1
California,2023,120000,0,2,0,3,0,2,0,0,83876,1,1,0,11,1,1,4,5,69,4,41,1649.73,2,3,2,0,2,0,1,45,83876001,0,2,0,4
California,2023,120000,0,2,0,3,0,2,0,0,83876,1,1,0,11,1,1,1,0,3,7,0,1876.85,0,3,2,0,0,0,1,44,83876001,0,0,0,4
California,2023,120000,0,2,0,3,0,2,0,0,83876,1,1,0,11,1,1,1,1,46,1,39,2456.9,2,3,2,0,2,40000,1,42,83876001,0,2,40,4
California,2023,120000,0,2,0,3,0,2,0,0,83876,1,1,0,11,1,1,1,0,6,7,0,2852.31,0,3,2,0,0,0,1,43,83876001,0,0,0,4
California,2023,35500,0,2,0,3,0,2,0,0,83878,1,1,0,6,1,1,1,7,15,7,36,2136.94,2,3,2,0,2,0,1,43,83878001,0,2,0,4
California,2023,35500,0,2,0,3,0,2,0,0,83878,1,1,0,6,1,1,5,7,37,1,39,2285.64,2,3,2,0,2,35500,1,41,83878001,0,2,52,4
California,2023,210000,0,2,2,3,0,2,2,0,83880,1,1,0,14,2,1,1,7,20,7,40,3468.82,2,2,2,0,2,0,1,43,83880001,0,2,0,1
California,2023,210000,0,2,2,3,0,2,2,0,83880,1,1,0,14,2,1,1,0,11,7,0,2553.76,0,2,2,0,0,0,1,44,83880001,0,0,0,1
California,2023,210000,0,2,2,3,0,2,2,0,83880,1,1,0,14,2,1,1,1,54,1,40,2136.97,2,3,2,0,2,160000,1,41,83880001,0,2,52,1
California,2023,40000,0,2,2,3,0,2,2,0,83885,1,1,0,6,1,1,1,0,9,7,0,2180.24,0,3,2,0,0,0,1,43,83885001,0,0,0,4
California,2023,40000,0,2,2,3,0,2,2,0,83885,1,1,0,6,1,1,5,7,34,1,39,2467.04,2,3,2,0,2,20000,1,41,83885001,0,2,52,4
California,2023,30000,0,2,2,1,0,2,2,0,83886,1,1,0,8,1,1,1,1,24,7,39,2752.27,2,2,1,0,2,30000,1,42,83886001,0,2,52,4
California,2023,30000,0,2,2,1,0,2,2,0,83886,1,1,0,8,1,1,1,7,15,7,36,2477.35,2,2,1,0,2,0,1,43,83886001,0,2,0,4
California,2023,30000,0,2,2,1,0,2,2,0,83886,1,1,0,8,1,1,1,0,0,7,0,3770.12,0,1,1,0,0,0,1,45,83886001,0,0,0,4
California,2023,30000,0,2,2,1,0,2,2,0,83886,1,1,0,8,1,1,4,5,67,4,34,2040.16,2,2,1,0,2,0,1,41,83886001,0,2,0,4
California,2023,108851,0,2,0,3,0,2,0,0,83887,1,1,0,11,1,1,1,7,16,7,42,2879,2,2,2,0,2,0,1,43,83887001,0,2,0,4
California,2023,108851,0,2,0,3,0,2,0,0,83887,1,1,0,11,1,1,1,1,19,1,43,2118.41,2,3,2,0,2,75000,1,42,83887001,0,2,52,4
California,2023,108851,0,2,0,3,0,2,0,0,83887,1,1,0,11,1,1,4,7,60,5,39,1992.07,2,4,2,0,2,0,1,44,83887001,0,2,0,4
California,2023,42000,0,2,2,1,0,2,2,11544,83888,1,1,0,9,1,1,1,7,29,7,39,2978.01,1,4,1,0,2,0,1,43,83888001,11544,1,0,4
California,2023,42000,0,2,2,1,0,2,2,11544,83888,1,1,0,9,1,1,1,1,31,7,43,2486.68,2,2,1,0,2,42000,1,42,83888001,0,2,40,4
California,2023,6000,0,2,0,1,0,2,1,0,83889,1,1,0,1,1,1,5,1,53,1,39,2044.65,2,2,1,0,2,6000,1,41,83889001,0,2,24,4
California,2023,6000,0,2,0,1,0,2,1,0,83889,1,1,0,1,1,1,1,1,25,7,42,2564.38,2,2,1,0,2,0,1,43,83889001,0,2,0,4
California,2023,6000,0,2,0,1,0,2,1,0,83889,1,1,0,1,1,1,1,0,12,7,0,2495.76,0,2,1,0,0,0,1,44,83889001,0,0,0,4
California,2023,65000,0,2,0,3,0,2,0,0,83890,1,1,0,6,1,1,1,1,41,1,39,2331.65,2,2,2,0,2,55000,1,41,83890001,0,2,52,4
California,2023,65000,0,2,0,3,0,2,0,0,83890,1,1,0,6,1,1,1,1,21,7,40,2980.33,2,2,2,0,2,10000,1,43,83890001,0,2,52,4
California,2023,65000,0,2,0,3,0,2,0,0,83890,1,1,0,6,1,1,5,7,41,1,41,2331.65,2,2,2,0,2,0,1,42,83890001,0,2,0,4
California,2023,65000,0,2,0,3,0,2,0,0,83890,1,1,0,6,1,1,1,7,16,7,36,2379.09,2,2,2,0,2,0,1,44,83890001,0,2,0,4
California,2023,65000,0,2,0,3,0,2,0,0,83890,1,1,0,6,1,1,1,0,4,7,0,2311.28,0,2,2,0,0,0,1,46,83890001,0,0,0,4
California,2023,70000,0,2,2,1,0,2,2,0,83891,1,1,0,10,2,1,5,2,21,7,39,2831.25,2,2,1,0,2,0,1,43,83891001,0,2,0,1
California,2023,70000,0,2,2,1,0,2,2,0,83891,1,1,0,10,1,1,5,7,52,1,39,1895.35,2,3,1,0,2,0,1,42,83891001,0,2,0,4
California,2023,78240,0,2,2,3,0,2,2,0,83892,1,1,0,8,1,1,1,1,20,7,39,2205.38,2,3,2,0,2,23040,1,43,83892001,0,2,52,4
California,2023,78240,0,2,2,3,0,2,2,0,83892,1,1,0,8,1,1,5,1,51,3,39,2015.49,2,3,2,0,2,36000,1,41,83892001,0,2,52,4
California,2023,78240,0,2,2,3,0,2,2,0,83892,1,2,0,8,1,1,1,0,1,7,0,3271.97,0,1,2,0,0,0,1,45,83892001,0,0,0,4
California,2023,61440,0,2,2,1,0,2,2,0,83893,1,1,0,6,1,1,5,1,35,1,39,1992.97,2,3,1,0,2,34560,1,42,83893001,0,2,52,4
California,2023,61440,0,2,2,1,0,2,2,0,83893,1,1,0,6,1,1,5,1,40,1,39,1992.97,2,3,1,0,2,26880,1,41,83893001,0,2,52,4
California,2023,61440,0,2,2,1,0,2,2,0,83893,1,1,0,6,1,1,1,7,17,7,35,2133.21,2,3,1,0,2,0,1,44,83893001,0,2,0,4
California,2023,61440,0,2,2,1,0,2,2,0,83893,1,1,0,6,1,1,1,0,13,7,0,2285.29,0,3,1,0,0,0,1,45,83893001,0,0,0,4
California,2023,15360,3600,1,2,1,0,2,2,0,83894,1,1,3600,2,1,1,4,1,50,5,39,2101.68,2,2,1,0,2,15360,1,41,83894001,0,2,52,4
California,2023,15360,3600,1,2,1,0,2,2,0,83894,1,1,3600,2,1,1,1,0,14,7,0,2399.62,0,2,1,0,0,0,1,44,83894001,0,0,0,4
California,2023,15360,3600,1,2,1,0,2,2,0,83894,1,1,3600,2,1,1,1,1,17,7,38,2856.27,2,2,1,0,2,0,1,43,83894001,0,2,0,4
California,2023,30000,3600,1,0,1,0,2,1,0,83895,1,1,3600,2,1,1,1,0,7,7,0,2869.03,0,3,1,0,0,0,1,46,83895001,0,0,0,4
California,2023,30000,3600,1,0,1,0,2,1,0,83895,1,1,3600,2,1,1,1,0,8,7,0,1900.27,0,3,1,0,0,0,1,45,83895001,0,0,0,4
California,2023,30000,3600,1,0,1,0,2,1,0,83895,1,1,3600,2,1,1,5,3,46,1,33,2246.46,2,3,1,0,2,30000,1,42,83895001,0,2,32,4
California,2023,30000,3600,1,0,1,0,2,1,0,83895,1,1,3600,2,1,1,5,7,20,7,38,2980.33,2,3,1,0,2,0,1,43,83895001,0,2,0,4
California,2023,30000,3600,1,0,1,0,2,1,0,83895,1,1,3600,2,1,1,5,7,15,7,36,1826.02,2,3,1,0,2,0,1,44,83895001,0,2,0,4
California,2023,100000,4200,1,2,1,4800,1,2,0,83897,1,1,4200,12,1,1,1,7,29,1,40,2091.65,2,2,1,4800,1,0,1,41,83897001,0,2,0,4
California,2023,100000,4200,1,2,1,4800,1,2,0,83897,1,1,4200,12,1,1,1,0,9,7,0,2017.04,0,2,1,0,0,0,1,43,83897001,0,0,0,4
California,2023,99000,0,2,2,3,0,2,2,0,83898,1,1,0,10,1,1,5,6,53,1,39,1895.35,2,5,2,0,2,92000,1,42,83898001,0,2,40,4
California,2023,99000,0,2,2,3,0,2,2,0,83898,1,2,0,10,1,1,1,7,17,7,39,1940.43,2,2,2,0,2,0,1,43,83898001,0,2,0,4
California,2023,398160,0,2,0,3,0,2,0,0,83899,1,1,0,14,1,2,1,1,31,7,39,6166.98,2,2,2,0,2,95000,1,42,83899001,0,2,52,4
California,2023,398160,0,2,0,3,0,2,0,0,83899,1,1,0,14,1,2,1,1,36,7,40,2923.43,2,2,2,0,2,80000,1,41,83899001,0,2,52,4
California,2023,398160,0,2,0,3,0,2,0,0,83899,1,2,0,14,1,2,4,1,58,1,32,4171.04,2,3,2,0,2,37440,1,45,83899001,0,2,52,4
California,2023,33280,0,2,2,3,0,2,2,0,83900,1,1,0,6,1,1,4,1,59,3,41,2223.48,2,1,2,0,2,33280,1,41,83900001,0,2,52,4
California,2023,148000,0,2,2,3,0,2,2,0,83902,1,1,0,13,1,1,1,0,12,7,0,2111.63,0,1,2,0,0,0,1,43,83902001,0,0,0,4
California,2023,148000,0,2,2,3,0,2,2,0,83902,1,1,0,13,1,1,1,7,36,1,39,2422.08,2,1,2,0,2,60000,1,42,83902001,0,2,52,4
California,2023,148000,0,2,2,3,0,2,2,0,83902,1,1,0,13,1,1,1,0,7,7,0,1785.65,0,1,2,0,0,0,1,44,83902001,0,0,0,4
California,2023,2905,600,1,2,1,8904,1,2,0,83903,1,1,600,2,1,1,1,0,14,7,0,1945.84,0,3,1,0,0,0,1,42,83903001,0,0,0,4
California,2023,2905,600,1,2,1,8904,1,2,0,83903,1,1,600,2,1,1,1,0,8,7,0,1714.59,0,3,1,0,0,0,1,43,83903001,0,0,0,4
California,2023,2905,600,1,2,1,8904,1,2,0,83903,1,1,600,2,1,1,1,1,40,6,41,2228.24,2,3,1,8904,1,2905,1,41,83903001,0,2,11,4
California,2023,50000,0,2,2,1,0,2,2,0,83904,1,1,0,8,2,1,1,5,67,1,42,2622.28,2,2,1,0,2,0,1,41,83904001,0,2,0,1
California,2023,50000,0,2,2,1,0,2,2,0,83904,1,1,0,8,2,1,1,1,45,1,44,2622.28,2,1,1,0,2,50000,1,42,83904001,0,2,52,1
California,2023,50000,0,2,2,1,0,2,2,0,83904,1,1,0,8,2,1,1,7,15,7,34,2917.87,2,1,1,0,2,0,1,43,83904001,0,2,0,1
California,2023,50000,0,2,2,1,0,2,2,0,83904,1,1,0,8,2,1,1,0,14,7,0,3075.87,0,1,1,0,0,0,1,44,83904001,0,0,0,1
California,2023,55000,0,2,2,3,0,2,2,0,83906,1,1,0,4,2,1,1,1,45,1,44,2957.39,2,3,2,0,2,55000,1,41,83906001,0,2,52,1
California,2023,55000,0,2,2,3,0,2,2,0,83906,1,1,0,4,2,1,1,7,16,7,37,3416.59,2,1,2,0,2,0,1,45,83906001,0,2,0,1
California,2023,55000,0,2,2,3,0,2,2,0,83906,1,1,0,4,2,1,1,7,19,7,39,3191.56,2,3,2,0,2,0,1,44,83906001,0,2,0,1
California,2023,55000,0,2,2,3,0,2,2,0,83906,1,1,0,4,2,1,1,0,11,7,0,2767.29,0,1,2,0,0,0,1,46,83906001,0,0,0,1
California,2023,55000,0,2,2,3,0,2,2,0,83906,1,1,0,4,2,1,1,7,40,1,41,2957.39,2,3,2,0,2,0,1,42,83906001,0,2,0,1
California,2023,55000,0,2,2,3,0,2,2,0,83906,1,1,0,4,2,1,1,0,7,7,0,2327.93,0,1,2,0,0,0,1,47,83906001,0,0,0,1
California,2023,150002,300,1,0,3,0,2,0,0,83908,1,1,300,14,2,1,1,7,18,7,39,3073.52,2,1,2,0,2,0,1,43,83908001,0,2,0,1
California,2023,150002,300,1,0,3,0,2,0,0,83908,1,1,300,14,2,1,1,1,52,1,46,2696.73,2,2,2,0,2,80000,1,42,83908001,0,2,40,1
California,2023,177000,0,2,0,3,0,2,0,0,83909,1,1,0,14,2,1,1,1,43,1,41,2313.73,2,2,2,0,2,17000,1,42,83909001,0,2,52,1
California,2023,177000,0,2,0,3,0,2,0,0,83909,1,1,0,14,2,1,1,1,42,1,43,2313.73,2,2,2,0,2,160000,1,41,83909001,0,2,52,1
California,2023,177000,0,2,0,3,0,2,0,0,83909,1,1,0,14,2,1,1,0,13,7,0,2779.71,0,2,2,0,0,0,1,44,83909001,0,0,0,1
California,2023,83000,0,2,0,3,0,2,0,0,83910,1,1,0,14,1,1,1,1,29,7,42,2339.9,2,3,2,0,2,23000,1,43,83910001,0,2,52,4
California,2023,83000,0,2,0,3,0,2,0,0,83910,1,1,0,14,1,1,4,5,63,1,39,1863.35,2,3,2,0,2,0,1,41,83910001,0,2,0,4
California,2023,83000,0,2,0,3,0,2,0,0,83910,1,2,0,14,1,1,1,7,16,7,35,2170.83,2,3,2,0,2,0,1,45,83910001,0,2,0,4
California,2023,100000,0,2,0,3,0,2,0,0,83911,1,1,0,14,1,1,1,1,69,7,44,1583.23,2,2,2,0,2,100000,1,43,83911001,0,2,52,4
California,2023,100000,0,2,0,3,0,2,0,0,83911,1,1,0,14,1,1,4,5,64,1,40,2016.44,2,3,2,0,2,0,1,41,83911001,0,2,0,4
California,2023,0,3840,1,2,1,0,2,2,0,83914,1,1,3840,3,1,1,5,7,57,1,34,1874.24,2,5,1,0,2,0,1,42,83914001,0,2,0,4
California,2023,0,0,2,0,2,25000,1,0,2016,83915,1,1,0,5,2,1,1,6,41,7,39,3329.4,1,4,2,0,2,0,1,42,83915001,0,2,0,1
California,2023,0,0,2,0,2,25000,1,0,2016,83915,1,1,0,5,2,1,1,4,19,7,39,2730.16,2,4,1,0,2,0,1,43,83915001,0,2,0,1
California,2023,0,0,2,0,2,25000,1,0,2016,83915,1,1,0,5,2,1,1,5,63,5,42,2025.25,1,4,1,25000,1,0,1,41,83915001,2016,1,0,1
California,2023,35000,0,2,0,3,0,2,0,0,83916,1,1,0,14,2,1,1,3,70,1,43,3548.52,2,2,2,0,2,35000,1,42,83916001,0,2,52,1
California,2023,65000,300,1,2,2,0,2,2,0,83917,1,1,300,11,1,2,1,0,4,7,0,2835.51,0,2,2,0,0,0,1,42,83917001,0,0,0,4
California,2023,65000,300,1,2,2,0,2,2,0,83917,1,1,300,11,1,2,1,2,36,7,39,3194,2,3,2,0,2,65000,1,41,83917001,0,2,52,4
California,2023,240000,0,2,2,3,0,2,2,0,83918,1,1,0,14,2,4,1,1,38,1,40,2569.92,2,2,2,0,2,130000,1,42,83918001,0,2,52,3
California,2023,118000,0,2,0,3,0,2,0,0,83920,1,1,0,14,1,1,1,1,58,1,40,1873.32,2,3,2,0,2,54000,1,42,83920001,0,2,52,4
California,2023,150000,0,2,0,3,0,2,0,0,83925,1,1,0,14,2,1,1,1,73,1,40,3548.52,1,2,2,0,2,150000,1,41,83925001,0,2,50,1
California,2023,109000,0,2,2,3,0,2,2,0,83929,1,1,0,14,2,15,1,0,6,7,0,2677.46,0,3,2,0,0,0,1,42,83929001,0,0,0,5
California,2023,0,0,2,0,3,0,2,0,0,83930,1,1,0,9,2,1,1,5,77,1,40,3315.27,2,2,2,0,2,0,1,41,83930001,0,2,0,1
California,2023,86400,0,2,2,2,0,2,2,0,83934,1,1,0,8,1,1,4,1,51,1,41,4200.5,2,1,1,0,2,36400,1,42,83934001,0,2,52,4
California,2023,86400,0,2,2,2,0,2,2,0,83934,1,1,0,8,1,1,5,7,76,4,33,3470.02,2,3,2,0,2,0,1,43,83934001,0,2,0,4
California,2023,86400,0,2,2,2,0,2,2,0,83934,1,2,0,8,1,1,5,1,24,1,39,5268.21,2,1,1,0,2,28000,1,45,83934001,0,2,52,4
California,2023,40000,0,2,2,2,0,2,2,0,83938,1,1,0,5,1,1,5,7,20,7,40,2349.77,2,3,2,0,2,0,1,44,83938001,0,2,0,4
California,2023,40000,0,2,2,2,0,2,2,0,83938,1,1,0,5,1,1,5,1,55,5,43,2875.15,2,3,2,0,2,40000,1,43,83938001,0,2,52,4
California,2023,40000,0,2,2,2,0,2,2,0,83938,1,1,0,5,1,1,5,7,25,1,40,2349.77,2,3,1,0,2,0,1,42,83938001,0,2,0,4
California,2023,175000,0,2,2,3,0,2,2,0,83941,1,1,0,14,2,1,1,1,27,1,43,2126.85,2,1,2,0,2,95000,1,41,83941001,0,2,52,1
California,2023,294800,0,2,0,3,0,2,0,0,83942,1,1,0,14,1,1,1,1,61,1,45,2068.22,2,2,2,0,2,174000,1,41,83942001,0,2,52,4
California,2023,294800,0,2,0,3,0,2,0,0,83942,1,1,0,14,2,1,1,1,53,1,43,2068.22,2,2,2,0,2,120000,1,42,83942001,0,2,52,1
California,2023,265000,0,2,0,3,0,2,0,0,83943,1,1,0,14,1,1,1,0,4,7,0,2380.31,0,1,2,0,0,0,1,45,83943001,0,0,0,4
California,2023,265000,0,2,0,3,0,2,0,0,83943,1,1,0,14,1,1,1,1,35,1,44,2229.1,2,1,2,0,2,115000,1,42,83943001,0,2,52,4
California,2023,265000,0,2,0,3,0,2,0,0,83943,1,1,0,14,1,1,1,1,42,1,43,2229.1,2,3,2,0,2,150000,1,41,83943001,0,2,52,4
California,2023,265000,0,2,0,3,0,2,0,0,83943,1,1,0,14,1,1,1,0,6,7,0,2164.81,0,1,2,0,0,0,1,44,83943001,0,0,0,4
California,2023,0,0,2,0,2,0,2,0,0,83944,1,1,0,14,2,1,1,6,68,7,32,2939.26,1,5,1,0,2,0,1,42,83944001,0,2,0,1
California,2023,328002,0,2,0,3,0,2,0,0,83945,1,1,0,14,2,1,4,1,48,1,44,4616.5,2,2,2,0,2,140002,1,42,83945001,0,2,52,1
California,2023,0,0,2,0,3,0,2,0,0,83946,1,1,0,14,2,1,1,5,80,1,43,3341.66,2,3,2,0,2,0,1,41,83946001,0,2,0,1
California,2023,270000,0,2,0,3,0,2,0,0,83947,1,1,0,14,1,1,1,1,42,1,43,2050.7,2,2,2,0,2,135000,1,41,83947001,0,2,52,4
California,2023,270000,0,2,0,3,0,2,0,0,83947,1,1,0,14,1,1,1,0,9,7,0,1801.25,0,3,2,0,0,0,1,43,83947001,0,0,0,4
California,2023,270000,0,2,0,3,0,2,0,0,83947,1,1,0,14,2,1,1,1,42,1,44,2050.7,2,2,2,0,2,135000,1,42,83947001,0,2,52,1
California,2023,119000,0,2,0,3,0,2,0,0,83948,1,1,0,12,2,1,3,1,31,1,41,2220.94,2,2,2,0,2,99000,1,41,83948001,0,2,52,1
California,2023,119000,0,2,0,3,0,2,0,0,83948,1,1,0,12,2,1,1,0,2,7,0,2082.75,0,2,2,0,0,0,1,43,83948001,0,0,0,1
California,2023,119000,0,2,0,3,0,2,0,0,83948,1,1,0,12,2,1,1,0,0,7,0,3171.8,0,2,2,0,0,0,1,44,83948001,0,0,0,1
California,2023,255000,0,2,0,3,0,2,0,0,83949,1,1,0,14,1,1,1,1,49,1,44,1630.73,2,2,2,0,2,130000,1,41,83949001,0,2,52,4
California,2023,0,3270,1,2,1,0,2,2,0,83951,1,1,3270,1,2,1,4,7,44,6,40,2215.51,2,3,1,0,2,0,1,41,83951001,0,2,0,1
California,2023,0,3270,1,2,1,0,2,2,0,83951,1,1,3270,1,2,1,4,0,11,7,0,2421.14,0,3,1,0,0,0,1,44,83951001,0,0,0,1
California,2023,0,3270,1,2,1,0,2,2,0,83951,1,1,3270,1,2,1,4,0,13,7,0,2295.19,0,3,1,0,0,0,1,43,83951001,0,0,0,1
California,2023,0,3270,1,2,1,0,2,2,0,83951,1,1,3270,1,2,1,1,0,3,7,0,2637.72,0,3,1,0,0,0,1,45,83951001,0,0,0,1
California,2023,60000,0,2,2,2,0,2,2,7200,83954,1,1,0,10,2,1,1,6,23,7,39,5885.99,1,3,1,0,2,0,1,42,83954001,7200,1,0,1
California,2023,107000,0,2,2,3,0,2,2,0,83961,1,1,0,11,2,1,1,0,13,7,0,2277.07,0,1,2,0,0,0,1,43,83961001,0,0,0,1
California,2023,107000,0,2,2,3,0,2,2,0,83961,1,1,0,11,2,1,1,6,40,1,43,2198.01,1,3,2,0,2,7000,1,42,83961001,0,2,20,1
California,2023,107000,0,2,2,3,0,2,2,0,83961,1,1,0,11,2,1,1,1,40,1,40,2198.01,2,1,2,0,2,100000,1,41,83961001,0,2,52,1
California,2023,180000,0,2,0,3,0,2,0,0,83969,1,1,0,14,2,1,1,0,10,7,0,2371.1,0,1,2,0,0,0,1,44,83969001,0,0,0,1
California,2023,180000,0,2,0,3,0,2,0,0,83969,1,1,0,14,2,1,1,1,45,1,44,2138.29,2,1,2,0,2,180000,1,41,83969001,0,2,50,1
California,2023,180000,0,2,0,3,0,2,0,0,83969,1,1,0,14,2,1,1,0,10,7,0,2461.87,0,1,2,0,0,0,1,43,83969001,0,0,0,1
California,2023,92273,0,2,0,3,0,2,0,0,83972,1,1,0,10,2,1,1,0,7,7,0,2071,0,1,2,0,0,0,1,43,83972001,0,0,0,1
California,2023,92273,0,2,0,3,0,2,0,0,83972,1,1,0,10,2,1,4,1,43,1,46,2611.2,2,1,2,0,2,90000,1,41,83972001,0,2,52,1
California,2023,92273,0,2,0,3,0,2,0,0,83972,1,1,0,10,2,1,1,1,39,1,43,2611.2,2,1,2,0,2,2273,1,42,83972001,0,2,20,1
California,2023,0,0,2,0,3,0,2,0,0,83973,1,1,0,14,2,1,1,5,77,1,43,1862.44,2,3,2,0,2,0,1,41,83973001,0,2,0,1
California,2023,35000,0,2,0,1,0,2,0,0,83978,1,1,0,9,2,1,1,1,66,1,40,3782.62,2,3,1,0,2,35000,1,41,83978001,0,2,52,1
California,2023,35000,0,2,0,1,0,2,0,0,83978,1,1,0,9,2,1,1,7,19,7,39,4911.97,2,3,1,0,2,0,1,43,83978001,0,2,0,1
California,2023,32000,0,2,2,2,0,2,2,0,83983,1,1,0,1,1,1,5,1,34,7,32,2091.84,2,3,2,0,2,12000,1,41,83983001,0,2,52,4
California,2023,32000,0,2,2,2,0,2,2,0,83983,1,1,0,1,1,1,1,0,5,7,0,1878.91,0,3,1,0,0,0,1,44,83983001,0,0,0,4
California,2023,32000,0,2,2,2,0,2,2,0,83983,1,1,0,1,1,1,5,0,13,7,0,1830.42,0,3,1,0,0,0,1,43,83983001,0,0,0,4
California,2023,0,0,2,0,2,0,2,0,0,83987,1,1,0,4,2,1,1,5,67,5,39,3789.04,2,2,2,0,2,0,1,41,83987001,0,2,0,1
California,2023,240000,0,2,0,3,0,2,0,0,83989,1,1,0,14,2,1,1,1,49,1,43,4545.83,2,2,2,0,2,60000,1,42,83989001,0,2,52,1
California,2023,72000,0,2,0,3,0,2,0,0,83993,1,1,0,12,2,1,1,6,60,1,39,3765.17,1,4,2,0,2,0,1,42,83993001,0,2,0,1
California,2023,21600,0,2,2,3,0,2,2,0,83995,1,1,0,4,1,1,5,4,33,1,45,4830.44,2,1,2,0,2,5600,1,42,83995001,0,2,36,4
California,2023,24000,3840,1,0,1,0,2,0,0,84001,1,1,3840,5,1,1,1,0,7,7,0,2196.96,0,1,1,0,0,0,1,42,84001001,0,0,0,4
California,2023,119000,0,2,0,3,0,2,0,0,84005,1,1,0,14,2,2,1,7,36,1,44,3507.96,2,1,2,0,2,0,1,42,84005001,0,2,0,2
California,2023,119000,0,2,0,3,0,2,0,0,84005,1,1,0,14,2,2,4,1,38,1,44,3507.96,2,1,2,0,2,119000,1,41,84005001,0,2,52,2
California,2023,70000,0,2,0,3,0,2,0,0,84008,1,1,0,14,2,2,1,6,59,1,37,2934.08,1,4,2,0,2,0,1,42,84008001,0,2,0,2
California,2023,0,0,2,0,3,0,2,0,0,84013,1,1,0,14,2,1,1,5,78,1,43,3341.66,2,3,2,0,2,0,1,42,84013001,0,2,0,1
California,2023,60000,0,2,0,1,0,2,0,0,84014,1,1,0,9,1,1,1,1,33,1,40,1952.89,2,1,1,0,2,60000,1,41,84014001,0,2,52,4
California,2023,60000,0,2,0,1,0,2,0,0,84014,1,1,0,9,1,1,1,7,31,1,40,1952.89,2,2,1,0,2,0,1,42,84014001,0,2,0,4
California,2023,78499,0,2,0,3,0,2,0,0,84021,1,1,0,11,1,1,1,0,4,7,0,2085.09,0,3,2,0,0,0,1,42,84021001,0,0,0,4
California,2023,78499,0,2,0,3,0,2,0,0,84021,1,1,0,11,1,1,1,1,30,7,39,2397.25,2,3,2,0,2,52000,1,44,84021001,0,2,52,4
California,2023,78499,0,2,0,3,0,2,0,0,84021,1,1,0,11,1,1,5,5,49,5,33,1540.78,2,3,2,0,2,0,1,43,84021001,0,2,0,4
California,2023,78499,0,2,0,3,0,2,0,0,84021,1,1,0,11,1,1,1,1,20,7,39,1933.88,2,3,2,0,2,16998,1,46,84021001,0,2,52,4
California,2023,78499,0,2,0,3,0,2,0,0,84021,1,1,0,11,1,1,1,1,21,7,39,1899.85,2,3,2,0,2,9501,1,45,84021001,0,2,20,4
California,2023,45000,0,2,1,3,0,2,2,0,84023,1,1,0,8,1,6,1,6,18,7,37,3797.27,1,3,2,0,2,0,1,42,84023001,0,2,0,4
California,2023,81000,0,2,2,1,0,2,2,0,84025,1,1,0,9,1,1,5,1,51,1,33,2012.59,1,4,1,0,2,25000,1,41,84025001,0,2,44,4
California,2023,81000,0,2,2,1,0,2,2,0,84025,1,1,0,9,1,1,1,1,28,7,39,2723.6,2,3,1,0,2,20000,1,43,84025001,0,2,52,4
California,2023,81000,0,2,2,1,0,2,2,0,84025,1,1,0,9,1,1,1,0,12,7,0,2088.15,0,3,1,0,0,0,1,44,84025001,0,0,0,4
California,2023,238000,0,2,0,3,0,2,0,0,84026,1,1,0,14,2,5,1,0,27,7,39,2144,2,1,2,0,2,68000,1,43,84026001,0,2,52,5
California,2023,238000,0,2,0,3,0,2,0,0,84026,1,1,0,14,2,1,1,1,53,1,40,2030.62,2,2,2,0,2,20000,1,41,84026001,0,2,52,1
California,2023,35000,0,2,2,2,0,2,2,0,84034,1,1,0,6,1,2,1,0,12,7,0,4073.75,0,5,1,0,0,0,1,42,84034001,0,0,0,4
California,2023,72500,0,2,2,3,0,2,2,0,84037,1,1,0,10,2,1,5,1,39,1,45,2631.99,2,1,2,0,2,72500,1,41,84037001,0,2,52,1
California,2023,72500,0,2,2,3,0,2,2,0,84037,1,1,0,10,2,1,5,7,38,1,44,2631.99,2,1,2,0,2,0,1,42,84037001,0,2,0,1
California,2023,82049,0,2,0,3,0,2,0,0,84040,1,1,0,12,2,1,1,5,64,1,44,3118.11,2,2,2,0,2,0,1,41,84040001,0,2,0,1
California,2023,130879,0,2,2,3,0,2,2,0,84041,1,1,0,14,1,1,1,1,34,1,40,1897.51,2,3,2,0,2,51348,1,42,84041001,0,2,52,4
California,2023,151000,0,2,0,3,0,2,0,0,84048,1,1,0,12,2,1,1,1,21,7,40,2903.7,2,1,2,0,2,40000,1,44,84048001,0,2,52,1
California,2023,151000,0,2,0,3,0,2,0,0,84048,1,1,0,12,2,1,1,1,51,1,39,2092.9,2,1,2,0,2,26000,1,41,84048001,0,2,52,1
California,2023,151000,0,2,0,3,0,2,0,0,84048,1,1,0,12,2,1,1,1,60,1,39,2092.9,2,3,2,0,2,45000,1,42,84048001,0,2,52,1
California,2023,151000,0,2,0,3,0,2,0,0,84048,1,1,0,12,2,1,1,1,23,7,39,2903.7,2,1,2,0,2,40000,1,43,84048001,0,2,52,1
